ID,Sender Account,Sender Account Branch,Sender Account Type,Sender Name,Sender Current Account Balance,Receiver Account,Receiver Account Branch,Receiver Account Type,Receiver Current Account Balance,Receiver Name,Amount,Currency,Date and Time,Sender Phone Number,Receiver Phone Number,Purpose of Transaction,Transaction Type
fcbe6c47-b874-4fce-ac00-0aca0361bae9,JZIL48519552556597,"34.108796, -117.546604",Business,Mr. Patrick Gray,7559.302444,TYIZ01722048971728,"41.611598, -106.461905",Savings,429.0123758,Scott Bass,9000,USD,2023-12-07 22:24:53,666-814-9050x25968,(952)225-9219,Refund,Credit
8bd731df-6969-47ef-9168-d213d950d71c,KBLA36625943346078,"41.780412, -100.520222",Business,Emily Howell,9516.929656,QVTU19825369838004,"37.111518, -108.690250",Savings,3053.583903,Greg Summers,1000,USD,2023-07-17 16:11:16,648.651.0213x8445,(888)999-0862,Refund,Credit
87d28b9a-673e-4b5b-883b-61466bdf1ab6,KDIL67553409392475,"34.477295, -79.353425",Business,Charlotte Dean,2833.96032,TYIZ01722048971728,"41.611598, -106.461905",Savings,429.0123758,Scott Bass,1000,USD,2023-09-16 02:38:28,342.270.9411x1867,(952)225-9219,Payment,Credit
c917ef84-281c-4d13-aadd-bcb6b95419ff,KGTD55945104462681,"31.446080, -122.486148",Checking,Lauren Bradley,8573.009353,ULHU32265052977859,"43.768431, -83.380387",Savings,4041.712931,Rebecca Elliott,19860,USD,2023-08-14 17:01:19,920-604-8384x4260,001-914-288-3792x218,Transfer,Credit
31157999-cca2-4d0b-bcdc-36eed129d822,KIQZ70984380891606,"47.213244, -69.176029",Business,Barbara Garrett,8470.695645,TYIZ01722048971728,"41.611598, -106.461905",Savings,429.0123758,Scott Bass,22000,USD,2023-04-20 01:40:51,4054192927,(952)225-9219,Gift,Debit
269bd5d3-6f39-407f-994e-cc66f115a790,KIQZ70984380891606,"47.213244, -69.176029",Business,Barbara Garrett,8470.695645,TYIZ01722048971728,"41.611598, -106.461905",Savings,429.0123758,Scott Bass,4500,USD,2023-07-07 09:02:47,4054192927,(952)225-9219,Refund,Credit
9a4fc38f-d2e4-464a-aa08-ae04c9f1fb9a,KIQZ70984380891606,"47.213244, -69.176029",Business,Barbara Garrett,8470.695645,TYIZ01722048971728,"41.611598, -106.461905",Savings,429.0123758,Scott Bass,112250,USD,2023-06-03 10:30:32,4054192927,(952)225-9219,Payment,Debit
c92905b3-ad09-49bb-8167-cc4083bd7347,KIQZ70984380891606,"47.213244, -69.176029",Business,Barbara Garrett,8470.695645,TYIZ01722048971728,"41.611598, -106.461905",Savings,429.0123758,Scott Bass,37000,USD,2023-07-31 22:08:16,4054192927,(952)225-9219,Purchase,Debit
8cfc2d0f-7097-4e3e-8c1d-8874b13d33ef,KJMT75364334068582,"32.399007, -70.543413",Checking,Christopher Gould,2828.463844,TYIZ01722048971728,"41.611598, -106.461905",Savings,429.0123758,Scott Bass,60000,USD,2023-07-14 20:23:28,001-443-255-3486,(952)225-9219,Refund,Credit
6a91a867-a7fd-475c-af47-7a05339f1444,KKXW48393065539851,"45.229447, -94.671710",Savings,Alexa Reed,2383.64884,TYIZ01722048971728,"41.611598, -106.461905",Savings,429.0123758,Scott Bass,1400,USD,2023-11-23 22:05:52,905-753-2888x44081,(952)225-9219,Refund,Credit
a5bf9d3b-17bf-45ee-8e20-935e5255c3ab,KMWR90914087870998,"32.182105, -122.375263",Business,Bradley Frazier,1731.145275,TYIZ01722048971728,"41.611598, -106.461905",Savings,429.0123758,Scott Bass,1800,USD,2023-09-18 16:55:26,(996)844-1338x728,(952)225-9219,Payment,Credit
f084e4fe-aab6-484f-8cdf-c5867e44dc66,KMWR90914087870998,"32.182105, -122.375263",Business,Bradley Frazier,1731.145275,GZST74500276366185,"37.681725, -67.320763",Credit,467.7520044,Christy Navarro,600,USD,2023-01-02 20:09:02,(996)844-1338x728,(504)269-3930,Salary,Credit
1a03b5e3-61a3-4484-8c6e-afbd863c9c83,KMWR90914087870998,"32.182105, -122.375263",Business,Bradley Frazier,1731.145275,TYIZ01722048971728,"41.611598, -106.461905",Savings,429.0123758,Scott Bass,2000,USD,2023-07-30 15:54:29,(996)844-1338x728,(952)225-9219,Gift,Credit
9d29f531-3624-4381-b578-29d705ec96c0,KNAL71669848115425,"49.176406, -107.999942",Savings,James Madden,4534.243881,TYIZ01722048971728,"41.611598, -106.461905",Savings,429.0123758,Scott Bass,800,USD,2023-03-20 02:11:47,+1-466-625-4188x67574,(952)225-9219,Transfer,Debit
ff0000fb-d6b6-4139-ad5e-943a908f01db,KOLB87741349355697,"25.098151, -120.372146",Credit,Angela Johnson,8965.407475,TYIZ01722048971728,"41.611598, -106.461905",Savings,429.0123758,Scott Bass,1200,USD,2023-02-23 22:18:48,001-992-270-0384x63757,(952)225-9219,Salary,Credit
438f890e-4efa-4e46-ae8c-ea05850545eb,KRHQ77109783615311,"34.484722, -111.192091",Credit,Lisa Stephens,5962.166121,RROL97163249241510,"48.130781, -94.980415",Business,9850.198161,Terri Hudson,1000,USD,2023-05-09 00:42:19,001-775-501-5538x4358,975.940.8676,Refund,Debit
d4c6f9f9-7f6f-4139-8f8a-1e8339dc1e80,KSVF14855293491178,"38.141092, -91.637647",Credit,Joseph Mcclure,6491.493519,NYGD54796981956548,"28.403284, -109.892797",Credit,1719.841002,Kevin White,2000,USD,2023-07-30 21:44:35,+1-243-470-1128x02980,965.554.7912,Transfer,Debit
7d8d0d86-5228-4199-848b-6be2b79510ec,KSVF14855293491178,"38.141092, -91.637647",Credit,Joseph Mcclure,6491.493519,MJHK43912752572601,"43.502414, -120.624595",Credit,191.1906161,Christopher Howard,15500,USD,2023-10-31 02:37:40,+1-243-470-1128x02980,+1-869-744-0707x34574,Payment,Debit
0f6af28f-64a3-4599-85a4-260daff464d8,KSZV93080362655165,"45.365074, -114.969724",Business,Karen White,5528.446872,TYIZ01722048971728,"41.611598, -106.461905",Savings,429.0123758,Scott Bass,600,USD,2023-06-25 22:42:32,600-474-1236x8479,(952)225-9219,Payment,Credit
2b4cc42c-bb4f-48d1-9ade-25e14a4fa2bd,KSZV93080362655165,"45.365074, -114.969724",Business,Karen White,5528.446872,TYIZ01722048971728,"41.611598, -106.461905",Savings,429.0123758,Scott Bass,10000,USD,2023-06-03 22:41:55,600-474-1236x8479,(952)225-9219,Salary,Credit
ea28b3aa-b67a-46e3-9d7c-2ca4ff30456e,KXVR48228938069339,"32.178971, -88.403119",Credit,Marie Vincent,4099.153577,EYJP38638067260868,"27.598989, -85.227150",Business,9941.855082,Richard Smith,200000,USD,2023-03-20 09:14:59,207.966.2754x766,+1-639-275-3615x836,Gift,Debit
3e3cb0a5-fac4-44e3-8373-3dbd9a081cfd,KXVR48228938069339,"32.178971, -88.403119",Credit,Marie Vincent,4099.153577,EYJP38638067260868,"27.598989, -85.227150",Business,9941.855082,Richard Smith,200000,USD,2024-01-01 03:03:12,207.966.2754x766,+1-639-275-3615x836,Payment,Credit
7e8fe511-e099-4aaa-9ebb-bd85c85c8a8d,KYPQ37745327993912,"26.085251, -76.649077",Credit,Jennifer Hawkins,4855.835213,RZAY88533271792809,"30.718595, -108.946654",Checking,4650.113732,Jacob Davis,1650,USD,2023-05-16 16:41:03,+1-885-513-3117x1171,(960)457-9620,Salary,Debit
42e0a443-d763-43e3-b3ad-623ab11a3729,KYPQ37745327993912,"26.085251, -76.649077",Credit,Jennifer Hawkins,4855.835213,TYIZ01722048971728,"41.611598, -106.461905",Savings,429.0123758,Scott Bass,2300,USD,2023-10-24 08:08:19,+1-885-513-3117x1171,(952)225-9219,Transfer,Debit
738a50f9-73a8-4b6f-b257-a5d095158a9e,KZRB17798570064109,"36.112877, -76.428272",Checking,Theresa Ryan,8902.042699,TYIZ01722048971728,"41.611598, -106.461905",Savings,429.0123758,Scott Bass,22000,USD,2023-02-26 01:39:27,416.406.0949x660,(952)225-9219,Refund,Debit
6426de3e-313f-4345-847e-af20b7abc36e,LBEL88386715705014,"29.593170, -121.598105",Business,Mr. William Wright DDS,2679.073149,FFWL58679834492735,"29.360074, -105.687419",Credit,8309.175285,Dr. Renee Robinson,5000,USD,2023-08-24 20:30:02,503-207-9475x032,476.739.3254x470,Salary,Credit
8a97a3ce-1254-40ee-a33a-0e4d118c2a9e,LCHL00465705307852,"40.623407, -89.304105",Checking,Dave Flores,4088.222101,TYIZ01722048971728,"41.611598, -106.461905",Savings,429.0123758,Scott Bass,200,USD,2023-09-08 23:31:34,(664)775-5909,(952)225-9219,Gift,Credit
d5f41ea2-f5a7-4e48-b696-0d006f90ec0a,LCJA23228329602749,"33.137583, -82.946300",Business,Amanda Nguyen,2743.836353,UGRV95073712262460,"32.942769, -95.611574",Savings,4978.221611,Samantha Hinton,1000,USD,2023-01-08 07:40:16,926.422.9428,469.512.3856x16255,Purchase,Debit
c0e21067-a62f-4473-a978-4242d5c1bb9d,LDGU72927734862296,"38.883388, -73.636020",Business,Jose Kelly,8387.327102,JYBQ57363397359400,"43.961542, -83.217312",Credit,898.3482521,Bruce Yang,2000,USD,2023-08-22 00:30:53,286-723-8422x865,610.729.0557x067,Purchase,Debit
e586d40f-4f23-4fdf-98ea-9035f53af2ba,LGHX15667449382549,"30.044216, -122.924375",Checking,John Hall,9163.037544,TYIZ01722048971728,"41.611598, -106.461905",Savings,429.0123758,Scott Bass,4600,USD,2023-10-09 22:07:07,001-219-263-8318x3049,(952)225-9219,Gift,Debit
5a0ff25c-8b02-4794-b6f3-02c9e6eb2f20,LGSE08432073557921,"37.703366, -119.431264",Business,Frederick Clark,7967.961575,VUAC13873480573784,"37.126643, -93.854634",Savings,5305.893852,Susan Washington,2000,USD,2023-01-30 09:36:41,001-522-962-9309,636.594.6558x3094,Transfer,Credit
3ce07218-2e06-4fb2-9782-27da1ffa0e39,LHGM01542970173838,"43.383096, -91.673335",Credit,Amy Strickland,9273.471234,BWEP47796367937537,"45.455972, -87.728832",Checking,8428.841475,Randall Armstrong,26038.59,USD,2023-08-05 10:11:41,(395)626-6194x227,389-976-1161,Payment,Credit
e5a0d470-a5f0-43ad-aead-b20996cf0ea4,LHUT77633239083583,"35.790716, -79.135108",Savings,Julia Gonzalez,430.5275028,PAYQ79058030121813,"39.027424, -95.525222",Checking,6162.485661,Eric Casey,5000,USD,2023-03-31 07:04:13,(933)838-0105x55457,7706937114,Payment,Credit
2fcfb990-61e8-4d11-81c8-3835f5d02a46,LIEP42597269646637,"43.283826, -124.272057",Savings,Stephanie Smith,1779.265993,FWMN17393792385939,"30.879483, -102.765682",Checking,7850.120653,Robert Mcbride,200000,USD,2023-10-30 21:52:13,779.943.8922,+1-755-343-2827x8265,Payment,Debit
d7cb8da5-7d3e-4645-9adf-0c60a1e2c0cf,LJWW09511570001605,"24.511603, -80.452519",Credit,Danielle Weaver,5795.13317,XPXN83749172686017,"40.224291, -106.761786",Credit,7657.841203,Robert Casey,3000,USD,2023-11-12 10:10:57,+1-540-267-2318x8581,(319)831-4607x387,Salary,Credit
64590d1d-2716-41eb-81c0-7dc9e1b0a2d1,LKUQ71110012677393,"46.303008, -96.546358",Business,Jennifer Davis,8719.967239,POQA46790197138564,"25.061897, -95.865379",Savings,3428.220627,Jeremy Brown,1500,USD,2023-03-28 00:39:42,449.349.7508x4924,640-320-6275x490,Payment,Credit
5c50aa45-bb9b-4d54-9011-60dbad27c7b9,LLJT35997194788345,"46.656455, -81.462392",Checking,Thomas Keller,4647.920714,TYIZ01722048971728,"41.611598, -106.461905",Savings,429.0123758,Scott Bass,5000,USD,2023-03-26 23:24:40,001-277-688-2226,(952)225-9219,Payment,Credit
02f93ab6-2203-46cd-a004-b3473f5045d6,LLJT35997194788345,"46.656455, -81.462392",Checking,Thomas Keller,4647.920714,TYIZ01722048971728,"41.611598, -106.461905",Savings,429.0123758,Scott Bass,1200,USD,2023-12-23 10:40:59,001-277-688-2226,(952)225-9219,Salary,Debit
10956e33-3e8d-4e92-a0e3-4dd6cdc37125,LLOK10127269117994,"38.066344, -96.884120",Savings,Stephen Jones,5426.025301,NEJG08314482561890,"43.209292, -124.150285",Checking,9278.377624,Dr. Sarah Chan,500,USD,2023-10-29 03:01:30,+1-558-406-8894x025,2795163019,Gift,Credit
d7e0ffe5-26a2-443a-b846-0ad900647ccc,LMUM07422817680458,"32.587064, -121.038064",Checking,Bryan Davis,4147.436731,GKLW43534109944207,"49.302637, -100.084290",Savings,7355.181298,Gina Washington,600,USD,2023-09-22 08:04:37,+1-471-693-7604x218,427.815.8116x173,Purchase,Credit
d5724162-1b20-40e7-beb2-ecafd4c64cbd,LNAX30976438120957,"40.474303, -96.213611",Business,Bradley Williams,9327.989411,EGIH57152072058621,"48.006792, -100.088032",Checking,2144.450496,Charlotte Roberts,6400,USD,2023-06-04 14:47:53,769.877.3566x6410,359.970.1768,Salary,Debit
325d6b42-4cbf-48e8-ab5e-345514c425d4,LNAX30976438120957,"40.474303, -96.213611",Business,Bradley Williams,9327.989411,SZDC32219240015531,"42.709512, -120.354837",Checking,1189.056947,Randy Quinn,2400,USD,2023-05-23 16:37:46,769.877.3566x6410,(968)916-7692x257,Refund,Debit
c152131b-3fb2-4d4f-bb6b-3990e45c2ced,LPKC26484812136112,"46.939762, -110.851153",Savings,Linda Cook,7071.617139,TYIZ01722048971728,"41.611598, -106.461905",Savings,429.0123758,Scott Bass,1500,USD,2023-06-02 15:30:50,(353)820-3737x02331,(952)225-9219,Transfer,Credit
873d2c68-fd4d-4e1c-8153-830e4174c072,LPKC26484812136112,"46.939762, -110.851153",Savings,Linda Cook,7071.617139,TYIZ01722048971728,"41.611598, -106.461905",Savings,429.0123758,Scott Bass,1500,USD,2023-07-16 06:20:05,(353)820-3737x02331,(952)225-9219,Salary,Debit
a3469806-e24c-43be-8039-a0a3a533ca4f,LRDN48199851729655,"29.307726, -69.162254",Savings,Ashley Luna DDS,1876.191393,EYJP38638067260868,"27.598989, -85.227150",Business,9941.855082,Richard Smith,200000,USD,2023-01-04 17:31:22,(986)700-5582x7964,+1-639-275-3615x836,Transfer,Credit
30807c25-cd63-4878-ba9b-b10e7adcf44a,LUOV50672684145460,"36.284319, -94.753532",Credit,Trevor Haas,1398.864816,OENX12625227095016,"45.512909, -110.715413",Savings,6172.103306,Karen Barrett,1476000,USD,2023-09-06 15:43:53,001-956-692-1305x6560,(809)653-8906,Salary,Credit
e0124e86-6a9a-44bb-b0fe-e2f4c039103d,LUOV50672684145460,"36.284319, -94.753532",Credit,Trevor Haas,1398.864816,TJWJ28198893664384,"35.975650, -73.247424",Savings,3371.725961,Chad Williams,250360,USD,2023-12-25 17:26:34,001-956-692-1305x6560,(350)732-5288,Salary,Credit
81e348d6-7556-4bee-960c-7192025227b2,LUQV36942206690631,"31.173885, -81.195898",Business,Caroline Vincent,9417.434864,TYIZ01722048971728,"41.611598, -106.461905",Savings,429.0123758,Scott Bass,20000,USD,2023-04-13 07:37:56,591.301.9197x3526,(952)225-9219,Transfer,Credit
e6e1345a-73a3-4eac-bc95-b6d8cdc0b494,LVKV33854484480824,"37.317708, -74.567774",Checking,Katie Parsons MD,2904.836126,TYIZ01722048971728,"41.611598, -106.461905",Savings,429.0123758,Scott Bass,10000,USD,2023-07-20 06:16:13,001-614-912-5572x889,(952)225-9219,Gift,Credit
f207d5a8-77ea-4aac-a9f2-c5e1b7105862,LXZV88365592854465,"41.698251, -92.963926",Checking,Daniel Ferguson,4479.420722,UOUU65547264391451,"49.033002, -89.661300",Credit,4667.205421,Vanessa Mcbride,4000,USD,2023-05-15 13:57:27,(923)354-3270x308,596.994.3610x4114,Payment,Credit
cf5ccc11-14df-4102-b143-4e596ba119d6,MAWC47761504065360,"48.919027, -75.234664",Savings,Dawn Ingram,4589.12214,YEOU48958897613890,"43.777878, -105.330740",Savings,4388.078415,Jordan Flores,5900000,USD,2023-05-23 20:43:06,925-262-1816x8069,588-910-7375x71345,Refund,Debit
2456b2ac-1883-4ff6-94e0-74e48232ba3d,MBLG43187513569055,"30.595816, -73.254297",Checking,Peggy Webb,3916.79336,CFEW64682012098206,"48.656045, -73.690086",Savings,7564.332422,Michael Moore,50000,USD,2023-12-27 12:14:51,243-211-7595x439,743.796.0738,Payment,Debit
0afddf7d-f39e-4b70-9d45-220ce584b06d,MCTL85857651603937,"24.991225, -106.540175",Credit,Alexander Daniel,1468.174781,TYIZ01722048971728,"41.611598, -106.461905",Savings,429.0123758,Scott Bass,500,USD,2023-07-25 08:05:26,+1-647-222-2360x5165,(952)225-9219,Payment,Debit
5c22fd4e-0ce5-416a-adf1-8f161b4a6543,MCTL85857651603937,"24.991225, -106.540175",Credit,Alexander Daniel,1468.174781,TYIZ01722048971728,"41.611598, -106.461905",Savings,429.0123758,Scott Bass,480,USD,2023-06-26 22:49:32,+1-647-222-2360x5165,(952)225-9219,Salary,Credit
76ff0bb7-3a37-4445-aece-c459f7e84877,MDJL95133778713312,"27.935836, -101.137256",Credit,Tammy Walker,9566.656672,TXUK31844877678796,"37.255918, -96.946954",Credit,8024.419989,Tyler Clark,1100000,USD,2023-07-02 09:37:16,875.249.4010,+1-467-885-3331x83289,Payment,Credit
f6cf9644-21ad-4c93-90b7-bee58437d8a2,MERL66937449874084,"32.783586, -86.873846",Business,David Johnson,8582.570907,TYIZ01722048971728,"41.611598, -106.461905",Savings,429.0123758,Scott Bass,4000,USD,2023-12-07 15:08:20,213.856.5785x211,(952)225-9219,Purchase,Credit
0b7022d1-5eb0-4983-979c-65c4db7531f7,MGRG74842210047341,"31.204616, -82.971841",Checking,Edward Hall,5655.37942,TYIZ01722048971728,"41.611598, -106.461905",Savings,429.0123758,Scott Bass,150,USD,2023-11-19 04:42:40,001-508-549-2969x90710,(952)225-9219,Payment,Credit
448ba0c5-1ca7-44b9-a59e-cdd74c2e6c71,MJDW46766820653466,"32.200560, -73.244527",Checking,Brian Mata,8568.69455,KYDY81800430028050,"33.324393, -84.810282",Checking,7078.444669,Matthew Carr,609,USD,2023-09-09 00:47:51,+1-444-406-2348x68909,+1-579-877-9173x817,Transfer,Credit
fd5235bf-2dce-42a3-9c96-9167cb6cebca,MJDW46766820653466,"32.200560, -73.244527",Checking,Brian Mata,8568.69455,KYDY81800430028050,"33.324393, -84.810282",Checking,7078.444669,Matthew Carr,15765,USD,2023-04-14 09:59:24,+1-444-406-2348x68909,+1-579-877-9173x817,Salary,Credit
f7edf494-b1bc-4bd8-947d-0353af179cff,MJDW46766820653466,"32.200560, -73.244527",Checking,Brian Mata,8568.69455,GIPR08557478331273,"36.620658, -83.702309",Business,7575.66853,Nancy Francis,2000,USD,2023-01-30 23:12:49,+1-444-406-2348x68909,+1-809-277-0497x376,Gift,Credit
76621996-8b68-463b-b11e-fb168f5db9c8,MJDW46766820653466,"32.200560, -73.244527",Checking,Brian Mata,8568.69455,CACO00620560879579,"37.937878, -77.481514",Business,9388.743746,Sandra Wolfe,3000,USD,2023-03-02 00:05:08,+1-444-406-2348x68909,3445102453,Salary,Credit
d21425d4-1066-4c67-aba3-1129e542acfc,MJDW46766820653466,"32.200560, -73.244527",Checking,Brian Mata,8568.69455,YSCA23389814446771,"27.429868, -124.889521",Business,3903.057897,Lisa Obrien,2300,USD,2023-09-13 15:09:36,+1-444-406-2348x68909,001-247-506-8854,Gift,Debit
67508515-4cc7-44e5-850d-84b14ad0e228,MMPO42321778656774,"35.370848, -96.463521",Credit,Carl Lee,493.6059155,WCEJ32264434568554,"47.230715, -121.388609",Savings,4899.163993,Michelle Lane,400,USD,2023-10-30 06:30:33,839-947-2806,229.837.8080,Transfer,Credit
b55885c3-5070-446d-9c52-200693f3d361,MMPO42321778656774,"35.370848, -96.463521",Credit,Carl Lee,493.6059155,TYIZ01722048971728,"41.611598, -106.461905",Savings,429.0123758,Scott Bass,23000,USD,2023-01-12 06:19:26,839-947-2806,(952)225-9219,Refund,Credit
1a829d82-16a6-46d3-9419-6b8560642aa9,MMPO42321778656774,"35.370848, -96.463521",Credit,Carl Lee,493.6059155,TYIZ01722048971728,"41.611598, -106.461905",Savings,429.0123758,Scott Bass,8000,USD,2023-05-05 16:43:57,839-947-2806,(952)225-9219,Purchase,Credit
1ec3da82-4d67-47d3-a142-3dbdf739571f,MUWD84071415039043,"29.210679, -75.507432",Business,Scott Sanchez,3732.645734,TYIZ01722048971728,"41.611598, -106.461905",Savings,429.0123758,Scott Bass,1000,USD,2023-08-12 13:40:43,(204)557-6697,(952)225-9219,Refund,Credit
810f53cc-ab7f-4473-8ec1-d07710edc53a,NBMX39947773535342,"48.963932, -79.459953",Business,Lauren Young DDS,8365.009154,ERGB65041323582293,"35.007133, -88.237261",Credit,3191.967731,Sandra Booth,88,USD,2023-02-04 14:22:14,514.804.0386,(499)761-9792,Gift,Credit
9c7e7d5c-545c-464d-a38a-a2ec26f021ce,NCHW30958011590812,"46.001165, -73.281006",Credit,Steven Howell,8402.927087,YTDK52093480404293,"45.536324, -117.841110",Checking,1900.148529,Shannon Gonzalez,40000,USD,2023-07-25 16:08:14,830-643-7181,207.306.3261,Purchase,Credit
3c8c9b8a-e306-42c2-b511-839deefcdf1c,NCTI66662523472317,"29.781356, -114.365253",Checking,Richard Campbell,5679.905374,EUUY66354906716083,"35.131952, -111.315523",Business,7673.744011,Matthew Petersen,19000,USD,2023-12-03 11:56:00,(617)373-1294,(836)530-8044x613,Salary,Credit
11db718f-189e-4d7c-92dc-7f432ff182ab,NEFZ58712363956106,"34.815258, -78.859462",Business,Fernando Walters,269.3044664,EDOI05537484108721,"46.755411, -100.983205",Checking,9611.076244,John Dean,10000,USD,2023-01-14 05:52:50,649-368-8001x1019,001-695-477-7475,Transfer,Debit
dfa0b705-f1a2-4734-a12a-2e5d0fa43f93,NIRJ76568413023837,"34.604777, -95.716079",Business,Scott Welch,5509.862234,TYIZ01722048971728,"41.611598, -106.461905",Savings,429.0123758,Scott Bass,9000,USD,2023-12-03 18:09:59,425.797.5406x55285,(952)225-9219,Transfer,Debit
9160c421-a614-4c86-8254-854c6212230f,NIZK43490579257388,"25.510354, -105.379396",Checking,Angelica Howe,9749.303391,VMMN06197687550537,"33.740523, -124.943728",Savings,5345.28756,Bobby Barker,3500,USD,2023-08-13 04:59:02,+1-590-763-5397x9821,(752)278-8637x15737,Transfer,Debit
f5e8081f-7883-48a2-a355-499773316525,NKKA15261241956460,"24.809696, -74.131082",Business,Jessica Campbell,1015.767299,LUML81045053488987,"31.281058, -121.288644",Checking,9025.239156,Donald Cunningham,15000,USD,2023-07-25 09:36:39,9212756243,630.965.5210,Salary,Debit
fc7de5f1-294b-4096-8bd8-0feafc4d14d4,NKKA15261241956460,"24.809696, -74.131082",Business,Jessica Campbell,1015.767299,YEYI34949976638054,"46.551390, -111.628357",Checking,1584.597714,Meredith Garcia,15000,USD,2023-11-09 23:55:03,9212756243,404-844-0522x83985,Payment,Credit
91be9c0e-bce3-4768-97d5-77f0ce68f0d4,NKMR52430234877391,"45.407703, -82.881865",Business,Wendy Bond,7971.976296,OJZV52481611184018,"29.440295, -118.267652",Credit,1347.426337,Robert Lee,174600,USD,2023-12-24 12:42:19,(425)677-8840x9384,559.973.9201x3744,Payment,Debit
5a614eb6-230f-4eef-8443-039a15240430,NOOM66267549468430,"39.880336, -110.599199",Credit,Alan Bennett,2620.72085,ICWH74245627919645,"31.181470, -122.227769",Checking,294.7692645,John Huff,41000,USD,2023-08-18 11:29:23,492-682-7881,7993125376,Refund,Credit
2270dff2-27e8-49f7-9d83-a99ffdba9618,NOOM66267549468430,"39.880336, -110.599199",Credit,Alan Bennett,2620.72085,JEDG80525225059901,"32.272978, -118.529623",Credit,8126.677761,Jonathan Graham,192400,USD,2023-01-23 17:27:00,492-682-7881,326-252-9882,Refund,Credit
5bea8322-cbd4-49e4-965a-db3e666c64fb,NOOR28719668261217,"25.943194, -122.502861",Business,Jackson Pierce,2691.161186,PJCX99791215785448,"47.611273, -107.554191",Checking,648.4447827,Angela Ware,400,USD,2023-07-28 02:58:32,+1-471-261-0123x974,001-232-625-8295,Payment,Credit
8c0a9eac-b531-44cd-b1d9-6e8e81b05dda,NOOR28719668261217,"25.943194, -122.502861",Business,Jackson Pierce,2691.161186,OHWJ00474353508899,"47.883138, -123.978562",Savings,5759.300556,Kristina Chang,2000,USD,2023-10-10 01:35:02,+1-471-261-0123x974,(870)794-8105x671,Gift,Debit
43539694-a578-43ff-8f7e-c1122fc28e47,NUUR98205706898033,"38.854142, -102.871033",Savings,Elizabeth Palmer,6722.709514,OQFG66509990664731,"33.465275, -114.868313",Checking,8324.801103,Chad Ford,600,USD,2023-04-20 13:41:06,951.387.1892x18253,565.638.4326,Refund,Credit
88738002-065e-4299-aedf-5a2f36fae49d,NWML16509846451286,"36.251264, -117.684667",Savings,Derek Clements,7416.992319,YEOU48958897613890,"43.777878, -105.330740",Savings,4388.078415,Jordan Flores,3013907.28,USD,2023-11-04 09:35:14,(754)438-2977x635,588-910-7375x71345,Payment,Credit
1e32dfaf-49c2-4557-b712-0be98084590d,NWRK60084629987694,"43.569456, -86.291306",Savings,Janet Martinez,9605.782164,TYIZ01722048971728,"41.611598, -106.461905",Savings,429.0123758,Scott Bass,500,USD,2023-01-30 12:45:02,(272)678-0787x2644,(952)225-9219,Salary,Debit
fae63a3b-32b3-42d9-88f6-7103110071a1,NWRK60084629987694,"43.569456, -86.291306",Savings,Janet Martinez,9605.782164,TYIZ01722048971728,"41.611598, -106.461905",Savings,429.0123758,Scott Bass,12000,USD,2023-09-02 11:51:23,(272)678-0787x2644,(952)225-9219,Transfer,Credit
afed339b-8936-462d-8393-7e1be8ae0d07,OCIC78751064130158,"35.053960, -100.056689",Checking,Kristina Wade,8364.006323,TYIZ01722048971728,"41.611598, -106.461905",Savings,429.0123758,Scott Bass,40000,USD,2023-02-11 14:11:34,900-394-5774x31912,(952)225-9219,Purchase,Debit
2a5b5466-6c92-4b60-b4ae-fb6da5a8eb02,OCXW24582542109767,"46.745863, -72.557530",Savings,Julie Brewer,6741.626865,TYIZ01722048971728,"41.611598, -106.461905",Savings,429.0123758,Scott Bass,300,USD,2023-02-13 18:24:25,(685)686-4150,(952)225-9219,Transfer,Debit
c76e76a9-302a-4f6a-9b95-882e7c91cab7,OFAB06728388654394,"25.445881, -97.064653",Savings,Penny Sweeney,9607.220349,UYZP41304186552517,"27.283385, -109.294283",Business,5341.815912,Dana Jordan,200,USD,2023-09-10 22:57:30,001-917-533-8278x3230,+1-219-388-2060x18906,Refund,Credit
24d0e595-975d-440f-9bef-76132c2e0836,OFAB06728388654394,"25.445881, -97.064653",Savings,Penny Sweeney,9607.220349,TTGT09439829655913,"45.048424, -70.633399",Credit,8346.373073,Jason Jones,924,USD,2023-04-06 03:21:21,001-917-533-8278x3230,514.519.9943,Payment,Credit
515feeb4-1bba-4db3-a64a-a95692dff66c,OIBS70649153187081,"47.059170, -105.308488",Business,Jessica Cole,5506.52765,DNTC69461253616940,"36.852100, -115.105692",Checking,1485.892139,Kevin Gould,1000,USD,2023-06-12 11:01:21,(429)608-6757x9002,737-516-2263,Salary,Credit
2d40eacf-4074-4833-a852-c1ee73f8a251,OKHJ55040530191736,"28.799194, -83.697017",Business,Keith Esparza,3186.822611,PEVR97266800931779,"41.048403, -75.804517",Checking,1872.089279,Justin Murray,1000,USD,2023-01-15 20:47:34,001-402-812-1438x8420,575.883.3047,Transfer,Debit
dbcab3df-53c7-415f-879d-bfb3e2751769,OKHJ55040530191736,"28.799194, -83.697017",Business,Keith Esparza,3186.822611,TYIZ01722048971728,"41.611598, -106.461905",Savings,429.0123758,Scott Bass,6000,USD,2023-03-15 10:16:07,001-402-812-1438x8420,(952)225-9219,Transfer,Debit
